Iteration	Replicate_ID	Posterior	Likelihood	Prior	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	gamma	phi[1]	phi[2]	phi[3]	phi[4]	pi[1]	pi[2]	pi[3]	pi[4]	rho[1]	rho[2]	rho[3]	rho[4]	rho[5]	rho[6]
1685	1	-5315.548	-5223.369	-92.1791	2.13983	0.409548	0.193855	1.67092	0.4793	0.0805829	0.0849691	0.162517	0.82699	0.559212	0.957042	0.593926	0.0579444	0.227846	0.0571961	0.0021573	3.34073	0.315633	0.402612	0.112219	0.989474	1.177718	1	1.17772	1.17772	1	0.246729	0.171738	0.274433	0.3071	0.0235609	0.012253	0.0124443	0.0123806	0.0208579	0.0147685
1686	0	-5312.521	-5226.704	-85.81664	2.32418	0.385125	0.125046	1.41309	0.240509	0.0737411	0.0258868	0.337297	0.881478	0.734306	0.505104	0.645879	0.202685	0.485788	0.135498	0.483326	2.95928	0.121525	0.0345247	0.888148	0.00679693	1.171948	1	1.17195	1.17195	1	0.298999	0.178127	0.144964	0.377911	0.0188215	0.0229917	0.0107114	0.0207008	0.0218058	0.0208484
1687	1	-5319.649	-5234.906	-84.74268	2.25783	0.391467	0.184789	1.40926	0.281342	0.147656	0.0137128	0.15269	1.15542	0.62333	0.585053	0.383278	0.0407245	0.174698	0.148034	0.00233298	2.92082	0.540463	0.215232	0.144626	1.14663	1.177718	1	1.17772	1.17772	1	0.263183	0.199197	0.292735	0.244885	0.02207	0.0118618	0.0124089	0.0136009	0.0204193	0.0173695
1688	0	-5315.192	-5229.471	-85.7205	1.9134	0.410728	0.114048	2.17225	0.391243	0.238244	0.0188919	0.162427	0.838091	0.516574	0.625839	0.585267	0.125506	0.301456	0.198571	0.39335	2.95928	0.145699	0.070008	0.819854	0.00537408	1.171948	1	1.17195	1.17195	1	0.28013	0.171319	0.185082	0.363469	0.0200938	0.0189776	0.00916154	0.0213876	0.0187122	0.0210433
1689	1	-5312.297	-5227.04	-85.2571	2.18093	0.424261	0.29874	1.32259	0.267438	0.135241	0.0161091	0.243519	0.840516	0.454364	0.919505	0.425711	0.0664263	0.173333	0.192294	0.00191674	2.96121	0.541802	0.160039	0.186826	1.15476	1.174656	1	1.17466	1.17466	1	0.311504	0.180187	0.218462	0.289847	0.0166893	0.0206122	0.0112166	0.0126036	0.0181048	0.0221134
1690	0	-5319.54	-5225.431	-94.10869	2.36656	0.483305	0.0623053	1.99089	0.448852	0.426725	0.0170557	0.273637	0.847559	0.393355	0.564848	0.681622	0.141812	0.306185	0.134743	0.18976	3.28199	0.0865055	0.0078256	1.13229	0.0194937	1.136988	1	1.13699	1.13699	1	0.344763	0.213476	0.20211	0.239651	0.0194232	0.0145433	0.0069459	0.0167171	0.0253041	0.0175437
1691	1	-5316.051	-5234.758	-81.29227	1.88696	0.444574	0.104765	1.58914	0.367278	0.112462	0.0276136	0.260468	0.727172	0.567055	0.887024	0.491342	0.043507	0.18507	0.296973	0.00947952	2.96121	0.244575	0.336626	0.3753	0.654138	1.174656	1	1.17466	1.17466	1	0.311504	0.180187	0.218462	0.289847	0.0198324	0.0153828	0.00928855	0.0181641	0.0168234	0.0201665
1692	0	-5319.862	-5232.523	-87.33879	2.55342	0.45223	0.0309931	1.33301	0.258752	0.21725	0.0189873	0.186279	0.832826	0.674356	0.737401	0.533822	0.335104	0.472563	0.140235	0.396668	2.73911	0.167667	0.00832615	1.05639	0.0457112	1.136988	1	1.13699	1.13699	1	0.313743	0.186838	0.183925	0.315495	0.0182776	0.0168828	0.00506248	0.0143777	0.0201799	0.0149277
1693	1	-5321.534	-5230.806	-90.7284	2.45114	0.387222	0.0377999	1.70218	0.285605	0.120602	0.0922931	0.232768	0.639055	0.554735	0.343464	0.468551	0.0941319	0.367465	0.163783	0.0170137	3.63802	0.262864	0.334668	0.325163	0.997791	1.174656	1	1.17466	1.17466	1	0.306031	0.168993	0.221523	0.303453	0.0202519	0.0166799	0.00859306	0.0151944	0.0202245	0.0187446
1694	0	-5312.092	-5225.068	-87.02495	2.25047	0.476708	0.012949	1.33301	0.292894	0.157571	0.100796	0.228655	0.848534	0.640004	0.634511	0.668083	0.143511	0.24271	0.0632381	0.279019	3.53665	0.182629	0.0547292	0.871397	0.128043	1.174394	1	1.17439	1.17439	1	0.314509	0.186356	0.184454	0.314681	0.0182138	0.0135249	0.00981951	0.0191354	0.0179352	0.0209402
1695	1	-5314.349	-5230.387	-83.96172	2.08563	0.404494	0.0122562	1.49476	0.336107	0.179683	0.0773055	0.264294	0.915139	0.683648	0.759892	0.468628	0.0867369	0.21697	0.151708	0.032751	3.17453	0.0576973	0.392983	0.118702	0.909481	1.174656	1	1.17466	1.17466	1	0.266542	0.152837	0.217576	0.363044	0.02401	0.0192788	0.00857683	0.0212473	0.0196454	0.0231782
1696	0	-5320.066	-5235.863	-84.20248	2.1458	0.470453	0.013328	1.80646	0.266728	0.172408	0.134289	0.43968	0.687993	0.644145	0.614493	0.443866	0.164837	0.394061	0.0583021	0.524448	2.70442	0.105457	0.0129138	0.908841	0.128734	1.174394	1	1.17439	1.17439	1	0.297615	0.230062	0.174546	0.297778	0.0200897	0.017547	0.010838	0.0204723	0.0218769	0.0309545
1697	1	-5324.186	-5229.114	-95.07149	1.96251	0.435765	0.00803814	2.14864	0.343673	0.20737	0.0346125	0.215146	1.09965	0.603008	0.61084	0.872982	0.0373673	0.249313	0.117122	0.103546	3.43576	0.104326	0.60672	0.0969416	0.662756	1.166733	1	1.16673	1.16673	1	0.272437	0.175456	0.181034	0.371073	0.0202187	0.016261	0.0101092	0.0102771	0.0196721	0.0184753
1698	0	-5311.129	-5230.731	-80.39813	1.9232	0.41849	0.00885988	1.95455	0.272327	0.191976	0.0155845	0.192789	0.969407	0.627891	0.582297	0.38357	0.0797731	0.348002	0.0653718	0.433717	3.02112	0.0834261	0.030582	0.714039	0.145897	1.174394	1	1.17439	1.17439	1	0.324528	0.197841	0.152924	0.324706	0.0202958	0.0234804	0.0117762	0.0191464	0.0191582	0.0262729
1699	1	-5316.415	-5227.257	-89.15772	2.11326	0.453252	0.017114	1.43965	0.331833	0.165136	0.0276563	0.255109	0.778429	0.531679	0.831968	0.942944	0.0346689	0.156597	0.217474	0.116027	3.51969	0.14269	0.29424	0.245229	0.745388	1.166733	1	1.16673	1.16673	1	0.241666	0.220112	0.164174	0.374049	0.0197387	0.0191134	0.0128324	0.0176083	0.012966	0.0174314
1700	0	-5315.759	-5227.138	-88.62078	2.04375	0.431977	0.00719963	1.83914	0.139975	0.181614	0.0368997	0.379771	0.608066	0.555157	0.899611	0.495258	0.113414	0.589454	0.0288682	0.598664	3.2667	0.116766	0.0474646	0.823319	0.0857657	1.185254	1	1.18525	1.18525	1	0.306156	0.207077	0.180442	0.306324	0.0208869	0.025674	0.00933165	0.0229991	0.0177719	0.0186796
1701	1	-5314.76	-5222.251	-92.50863	2.35833	0.453252	0.0153414	1.9082	0.287037	0.22061	0.013847	0.34272	0.672873	0.612581	0.934202	0.268777	0.0356333	0.259462	0.112471	0.0741547	3.3435	0.117166	0.154648	0.232787	1.27225	1.166733	1	1.16673	1.16673	1	0.286147	0.187064	0.203987	0.322802	0.0219873	0.0149235	0.00953863	0.0143711	0.0217712	0.0223795
1702	0	-5328.791	-5230.246	-98.54498	2.31807	0.370871	0.0945509	1.67621	0.452436	0.315677	0.144533	0.155265	0.653596	0.672589	0.947947	0.828843	0.119108	0.114825	0.0787629	0.638619	3.2667	0.0598293	0.020344	1.10904	0.249119	1.185254	1	1.18525	1.18525	1	0.340436	0.21388	0.129295	0.316388	0.0162611	0.0195576	0.00818344	0.0161732	0.0206487	0.0288424
1703	1	-5313.328	-5231.227	-82.10048	2.24793	0.453252	0.021982	1.68063	0.307876	0.107696	0.0228909	0.260465	0.676678	0.592715	0.669845	0.239135	0.0291889	0.156874	0.0737528	0.0729304	3.45242	0.394155	0.231568	0.1491	0.80552	1.159732	1	1.15973	1.15973	1	0.372392	0.167916	0.192108	0.267584	0.0232657	0.0218774	0.00931434	0.0123199	0.0197939	0.0215264
1704	0	-5321.107	-5223.38	-97.72743	2.10876	0.415836	0.126353	1.89588	0.5503	0.175782	0.0271268	0.297796	0.891741	0.680337	0.732938	0.850687	0.340645	0.138065	0.055086	0.429951	3.09491	0.228967	0.0256424	1.05771	0.093297	1.185254	1	1.18525	1.18525	1	0.285187	0.231796	0.140126	0.342891	0.0133657	0.0159107	0.00759442	0.0155982	0.0176308	0.0269348
1705	1	-5311.77	-5219.323	-92.44695	2.40328	0.441534	0.0379193	1.58814	0.304693	0.169031	0.0345396	0.164583	0.922672	0.673889	0.845044	0.231333	0.0167598	0.21462	0.199874	0.0438838	3.45242	0.403773	0.313905	0.21273	1.01158	1.159732	1	1.15973	1.15973	1	0.303677	0.163593	0.178761	0.353969	0.0181964	0.0154747	0.00636785	0.0234908	0.0196757	0.0199483
1706	0	-5321.555	-5240.374	-81.18079	1.96111	0.45265	0.181457	1.50796	0.372822	0.454942	0.0471213	0.239914	0.939005	0.488494	0.681944	0.417264	0.104428	0.0530837	0.0517829	0.353703	2.9123	0.21566	0.0298986	0.945926	0.135275	1.185254	1	1.18525	1.18525	1	0.285187	0.231796	0.140126	0.342891	0.0184735	0.0240588	0.00908184	0.0183892	0.0176137	0.0258254
1707	1	-5313.809	-5222.871	-90.93792	2.51798	0.441197	0.0150402	1.66268	0.286282	0.177671	0.0188688	0.187414	0.935125	0.4779	0.8629	0.586874	0.0316429	0.212724	0.147629	0.071261	3.443	0.230077	0.263359	0.0893214	0.881816	1.159732	1	1.15973	1.15973	1	0.324178	0.263597	0.138323	0.273902	0.0181879	0.0143806	0.00974924	0.0126883	0.0160368	0.0266371
1708	0	-5315.027	-5236.919	-78.10859	2.35499	0.423529	0.198626	1.50365	0.434167	0.271705	0.0654381	0.230738	0.762309	0.520749	0.54273	0.552608	0.180836	0.156607	0.0222199	0.292689	2.67034	0.115513	0.0248565	0.870253	0.0469244	1.185254	1	1.18525	1.18525	1	0.236142	0.247701	0.14974	0.366418	0.0203384	0.0197416	0.00877988	0.0209093	0.0176655	0.0240425
1709	1	-5318.818	-5232.399	-86.41966	2.43489	0.383072	0.0148087	1.5339	0.18698	0.0992308	0.008042	0.198906	0.979626	0.396774	0.40915	0.637763	0.0469692	0.0757456	0.21348	0.064217	3.67813	0.340103	0.385647	0.0929121	0.890046	1.159732	1	1.15973	1.15973	1	0.345142	0.192619	0.170624	0.291615	0.0158338	0.0220191	0.0142507	0.0137127	0.025997	0.0244122
1710	0	-5315.22	-5244.731	-70.48915	2.31663	0.411924	0.0551144	1.51548	0.332508	0.101304	0.0512371	0.186637	0.708015	0.440054	0.426279	0.503152	0.235669	0.0790225	0.0170687	0.376632	2.62981	0.12117	0.0415944	0.808552	0.106984	1.185254	1	1.18525	1.18525	1	0.253048	0.189131	0.161827	0.395994	0.0255867	0.0258278	0.0166949	0.0214923	0.0186444	0.0179314
1711	1	-5312.177	-5218.231	-93.94605	2.36416	0.499071	0.0158912	1.64981	0.524665	0.231514	0.0190221	0.290836	0.801481	0.579276	0.651904	0.568739	0.0875071	0.309654	0.229282	0.0311425	3.13942	0.140675	0.408462	0.136555	1.15889	1.136997	1	1.137	1.137	1	0.347534	0.193953	0.164878	0.293635	0.0172727	0.0219423	0.00775468	0.0151142	0.021296	0.0201909
1712	0	-5321.363	-5243.478	-77.88444	2.12786	0.407352	0.0494601	1.23738	0.435237	0.147383	0.0723449	0.229609	1.1309	0.766714	0.685395	0.324026	0.381294	0.334648	0.0505364	0.17239	2.80257	0.143255	0.0316615	0.635192	0.0557338	1.192726	1	1.19273	1.19273	1	0.260238	0.160376	0.193302	0.386084	0.0320494	0.018085	0.00785459	0.015015	0.0156941	0.0201548
1713	1	-5311.513	-5217.91	-93.6032	2.34075	0.499636	0.0358807	1.64981	0.233418	0.157639	0.00458899	0.30567	0.802066	0.687613	1.15528	0.551123	0.0509235	0.121379	0.13486	0.0158843	3.27144	0.218689	0.406615	0.118183	1.03938	1.136997	1	1.137	1.137	1	0.338386	0.188848	0.186859	0.285906	0.0204357	0.0165326	0.00884168	0.0162328	0.0202149	0.0241616
1714	0	-5319.778	-5243.978	-75.79949	2.19412	0.379364	0.14577	1.34525	0.309265	0.403713	0.0246838	0.2378	0.580906	0.487288	0.456637	0.398611	0.141617	0.624353	0.052221	0.186654	2.92264	0.187699	0.067755	0.781474	0.0815799	1.201003	1	1.201	1.201	1	0.293536	0.169663	0.179768	0.357033	0.0280548	0.0168175	0.00625014	0.0177206	0.0198578	0.022371
1715	1	-5318.877	-5227.401	-91.47517	2.53914	0.486249	0.0659148	1.73275	0.29671	0.117843	0.0205614	0.207733	0.768232	0.531489	0.846267	0.397956	0.0835259	0.163499	0.266383	0.0159359	3.01352	0.211713	0.46697	0.185137	1.17243	1.133486	1	1.13349	1.13349	1	0.317108	0.176973	0.237991	0.267928	0.0214931	0.0150019	0.00958573	0.0221033	0.0171599	0.0195005
1716	0	-5323.613	-5238.427	-85.18638	2.2906	0.390655	0.225329	1.20018	0.274028	0.277103	0.047828	0.523047	0.908454	0.714107	0.63862	0.451345	0.34224	0.351241	0.0733197	0.318064	2.86447	0.0777531	0.0719738	0.822854	0.107944	1.201003	1	1.201	1.201	1	0.314003	0.171274	0.192303	0.32242	0.0191053	0.0166359	0.00512994	0.0130373	0.01459	0.0195108
1717	1	-5309.75	-5220.782	-88.96852	2.2776	0.411553	0.127714	1.73424	0.313551	0.332197	0.0114869	0.314175	0.870269	0.438718	0.726361	0.456776	0.0948413	0.172686	0.123844	0.0146023	3.24484	0.285458	0.243528	0.138257	1.0043	1.155945	1	1.15595	1.15595	1	0.234562	0.17454	0.177147	0.413751	0.0208703	0.0228352	0.00713691	0.0193485	0.016356	0.0183356
1718	0	-5318.604	-5226.138	-92.46643	2.13432	0.387137	0.244604	1.77544	0.38607	0.134904	0.0472201	0.188718	1.08615	0.554536	0.794852	0.452518	0.250858	0.112479	0.053323	0.240903	3.09461	0.409401	0.089375	1.12646	0.115884	1.192382	1	1.19238	1.19238	1	0.309785	0.172327	0.193485	0.324402	0.0243837	0.0166883	0.00782372	0.0151791	0.0243618	0.0198448
1719	1	-5322.117	-5223.375	-98.74111	2.30994	0.474771	0.163548	1.64916	0.369153	0.524651	0.0138579	0.325542	0.857696	0.38232	0.908528	0.738097	0.139867	0.168881	0.0733038	0.0358951	3.21214	0.635101	0.246559	0.190247	0.885814	1.155945	1	1.15595	1.15595	1	0.247197	0.183942	0.156063	0.412798	0.0213159	0.028711	0.0096371	0.0220176	0.0150555	0.0173385
1720	0	-5315.524	-5232.568	-82.95586	2.11849	0.403587	0.167554	1.24645	0.671412	0.19569	0.0248672	0.226383	0.767587	0.471838	0.730575	0.715831	0.187812	0.11078	0.00561177	0.305462	3.26784	0.154404	0.122863	0.68975	0.132557	1.192382	1	1.19238	1.19238	1	0.345029	0.180192	0.171149	0.30363	0.0201465	0.020472	0.0111143	0.0242012	0.0191871	0.0245194
1721	1	-5315.434	-5224.512	-90.92201	2.06019	0.383641	0.0532115	1.54193	0.435667	0.225565	0.0696818	0.414542	1.14208	0.426005	0.774813	0.620294	0.122495	0.085034	0.160956	0.0196155	3.24699	0.456911	0.256426	0.0820821	0.961635	1.161209	1	1.16121	1.16121	1	0.285807	0.212672	0.180439	0.321082	0.019854	0.018008	0.0113664	0.0133271	0.0157548	0.0186177
1722	0	-5318.347	-5242.229	-76.11839	1.94168	0.438705	0.089039	1.29193	0.350361	0.124299	0.0964162	0.171932	0.719725	0.57009	0.826118	0.633349	0.19843	0.219688	0.00207163	0.316552	2.78375	0.36051	0.140112	0.659667	0.109221	1.2048	1	1.2048	1.2048	1	0.334019	0.178878	0.169901	0.317202	0.0188797	0.0255631	0.0108603	0.0147714	0.0204261	0.0178401
1723	1	-5311.396	-5221.734	-89.66166	2.23555	0.464688	0.193035	1.62998	0.36867	0.144152	0.0198957	0.297613	1.00359	0.674567	0.587247	0.352901	0.0347923	0.158426	0.130225	0.0623188	3.34492	0.211192	0.385946	0.131485	0.981684	1.161209	1	1.16121	1.16121	1	0.266755	0.229997	0.18106	0.322188	0.0182052	0.0205419	0.0107108	0.0148232	0.0170942	0.016416
1724	0	-5314.892	-5233.948	-80.94418	2.07256	0.427568	0.0547483	1.37635	0.458418	0.243519	0.0384242	0.270931	0.792571	0.710002	0.635739	0.491106	0.147227	0.186521	0.00323602	0.46159	2.82983	0.239517	0.242418	0.762569	0.0918432	1.2048	1	1.2048	1.2048	1	0.252749	0.177436	0.201831	0.367984	0.0213785	0.0181288	0.00925568	0.0148448	0.0173908	0.0168763
1725	1	-5315.816	-5226.322	-89.49419	2.23555	0.44481	0.119532	1.84144	0.156659	0.283552	0.00745717	0.184424	0.959714	0.520615	0.576807	0.539339	0.0585802	0.118956	0.160658	0.0403633	2.7951	0.279227	0.343791	0.171701	1.54171	1.164795	1	1.16479	1.16479	1	0.302413	0.205347	0.205263	0.286977	0.0200937	0.020805	0.00972198	0.0181817	0.0228444	0.021929
1726	0	-5324.069	-5248.32	-75.74891	2.26698	0.396565	0.0697526	1.24505	0.416163	0.169916	0.1127	0.169033	0.792571	0.413876	0.601507	0.545989	0.345935	0.200871	0.000616232	0.275265	2.76276	0.242888	0.198091	0.689832	0.0846937	1.2048	1	1.2048	1.2048	1	0.431187	0.131017	0.214565	0.22323	0.0164175	0.0161027	0.00811582	0.0180906	0.0328787	0.0223808
1727	1	-5309.766	-5224.721	-85.04453	2.17595	0.428783	0.0847498	1.57484	0.113878	0.162884	0.0348946	0.205879	0.643096	0.654214	0.804483	0.500943	0.0226596	0.123416	0.135965	0.0337685	3.36153	0.585298	0.374342	0.135328	0.782536	1.164795	1	1.16479	1.16479	1	0.251057	0.196084	0.230542	0.322318	0.0236644	0.0187501	0.0120919	0.016126	0.0187907	0.0197432
1728	0	-5326.773	-5237.769	-89.00421	2.16645	0.396565	0.121061	1.34522	0.402614	0.201208	0.0413032	0.316074	0.748816	0.355283	0.958534	0.398473	0.236232	0.276685	0.000783044	0.353169	2.93911	0.211771	0.224007	1.53343	0.120936	1.21575	1	1.21575	1.21575	1	0.382937	0.130478	0.173568	0.313016	0.0137242	0.0139778	0.00896081	0.0175852	0.0166394	0.0208551
1729	1	-5318.464	-5230.469	-87.99449	2.3265	0.362982	0.207235	1.62596	0.259415	0.197596	0.0174897	0.302678	0.889048	0.656571	0.435678	0.90107	0.015328	0.132149	0.235154	0.014946	2.85034	0.411689	0.374342	0.138195	0.895426	1.163663	1	1.16366	1.16366	1	0.254782	0.233932	0.207336	0.30395	0.0160582	0.0167701	0.0108371	0.0161967	0.017345	0.0167133
1730	0	-5316.469	-5242.507	-73.96203	2.16645	0.362442	0.178867	1.35161	0.354486	0.0979452	0.0115272	0.222662	0.623502	0.635782	0.464094	0.380173	0.252165	0.320585	0.000613889	0.29767	2.85009	0.176258	0.0832357	0.946967	0.046182	1.212953	1	1.21295	1.21295	1	0.383452	0.12931	0.173802	0.313437	0.0209482	0.020354	0.00958415	0.0163544	0.024457	0.0205261
1731	1	-5316.771	-5235.809	-80.9619	2.3265	0.429648	0.247432	1.62596	0.230289	0.407037	0.0122822	0.152989	0.573288	0.391075	0.674078	0.581479	0.0148049	0.259522	0.128099	0.0173742	3.08067	0.392438	0.258328	0.0747101	0.660342	1.174762	1	1.17476	1.17476	1	0.261806	0.240381	0.179066	0.318747	0.0206382	0.0248094	0.00854693	0.0121883	0.0165088	0.0183046
1732	0	-5321.842	-5248.495	-73.34671	1.94596	0.362442	0.156577	1.27341	0.251684	0.10005	0.0123984	0.144549	0.955122	0.418256	0.479291	0.695281	0.213105	0.546054	0.000445743	0.187704	2.62434	0.042452	0.082498	1.16933	0.0857014	1.205425	1	1.20542	1.20542	1	0.42958	0.144866	0.158441	0.267114	0.016338	0.0260883	0.00880947	0.0282016	0.0221822	0.0264784
1733	1	-5309.842	-5229	-80.84139	2.36082	0.424884	0.08484	1.2228	0.368898	0.300174	0.0178867	0.153158	0.789175	0.459883	0.676135	0.370817	0.0174118	0.249965	0.115376	0.0103934	3.08067	0.45972	0.246339	0.0705526	1.03663	1.174762	1	1.17476	1.17476	1	0.256472	0.255857	0.175418	0.312253	0.0205535	0.0228229	0.00918004	0.0157264	0.0212644	0.0212066
1734	0	-5318.129	-5243.154	-74.97551	2.21333	0.39476	0.176806	1.62322	0.268295	0.179134	0.00396014	0.222613	0.602165	0.306192	0.604925	0.296626	0.161418	0.382758	0.00075053	0.546184	2.66091	0.0378969	0.0937402	1.05175	0.104877	1.217071	1	1.21707	1.21707	1	0.35233	0.170828	0.129949	0.346894	0.0162861	0.021612	0.00746103	0.0153942	0.0189465	0.0244609
1735	1	-5312.378	-5233.758	-78.62029	2.36082	0.424652	0.124363	1.2228	0.244507	0.142403	0.0104544	0.227185	0.792847	0.609451	0.653902	0.526576	0.0394071	0.228956	0.0803472	0.0286644	2.84653	0.373967	0.368715	0.0651326	0.917333	1.159924	1	1.15992	1.15992	1	0.385411	0.22725	0.154193	0.233146	0.0226013	0.0184331	0.00916775	0.0171206	0.0193139	0.0310128
1736	0	-5321.067	-5247.976	-73.09173	2.21333	0.400258	0.354238	1.32547	0.363571	0.164022	0.0170345	0.368307	0.701704	0.468549	0.827971	0.404567	0.0857826	0.33021	0.00290378	0.206772	2.63788	0.107382	0.0603367	0.655156	0.033945	1.217071	1	1.21707	1.21707	1	0.34687	0.202504	0.127935	0.322691	0.0157996	0.0229163	0.0153239	0.0173005	0.0218187	0.025551
1737	1	-5310.753	-5232.621	-78.13226	2.19163	0.424652	0.0983755	1.47093	0.368074	0.182753	0.0313867	0.200754	0.690698	0.379544	0.826198	0.448868	0.0690995	0.262414	0.0530493	0.0277734	2.82942	0.160688	0.310593	0.0957861	1.1303	1.168999	1	1.169	1.169	1	0.314035	0.220451	0.159561	0.305953	0.0206157	0.023437	0.00999395	0.0136595	0.0181069	0.0181589
1738	0	-5319.398	-5235.955	-83.44265	2.30211	0.420338	0.158482	1.6696	0.132589	0.170747	0.0195683	0.148288	1.01109	0.432765	0.594593	0.495919	0.3332	0.393889	0.00457172	0.240573	3.23016	0.0739314	0.139968	0.762703	0.0285579	1.142379	1	1.14238	1.14238	1	0.343995	0.203396	0.128498	0.324112	0.0178056	0.0167077	0.00841681	0.0325981	0.0245812	0.0268969
1739	1	-5317.086	-5231.156	-85.92991	2.05962	0.413398	0.0412361	1.34095	0.305507	0.242852	0.0864991	0.32757	1.04192	0.466848	0.875681	0.732131	0.269528	0.322056	0.0659432	0.0473165	2.99602	0.223339	0.390398	0.0407499	0.756783	1.168999	1	1.169	1.169	1	0.341187	0.211042	0.145382	0.302389	0.0131689	0.0141692	0.00721346	0.0192118	0.0173885	0.0192173
1740	0	-5319.776	-5234.48	-85.29616	2.30211	0.403966	0.29285	1.71973	0.23677	0.121705	0.0631969	0.208916	0.790902	0.530602	0.645675	0.393254	0.364279	0.499384	0.0268617	0.192467	3.1386	0.0402943	0.143228	0.778617	0.074194	1.143039	1	1.14304	1.14304	1	0.33081	0.219385	0.1386	0.311205	0.0201176	0.0242247	0.0097227	0.0184557	0.0148991	0.0209156
1741	1	-5315.126	-5230.538	-84.5885	2.05962	0.383055	0.0882111	1.78724	0.325125	0.451035	0.0385813	0.359186	0.610574	0.553755	0.722079	0.609409	0.347106	0.0795193	0.0614973	0.017018	2.87569	0.308225	0.256512	0.0311784	0.936639	1.168999	1	1.169	1.169	1	0.322712	0.199614	0.195479	0.282195	0.0159781	0.0157486	0.0108659	0.0167407	0.0184985	0.0234869
1742	0	-5317.982	-5226.763	-91.21914	2.25969	0.397307	0.231687	1.92321	0.150558	0.118165	0.0692007	0.216662	0.743946	0.640215	0.748943	0.368299	0.189444	0.536107	0.0644005	0.215969	3.42201	0.0339885	0.0989977	0.974752	0.153933	1.143039	1	1.14304	1.14304	1	0.33081	0.219385	0.1386	0.311205	0.0161544	0.0187426	0.0136616	0.0186338	0.0208244	0.0227365
1743	1	-5317.407	-5234.949	-82.45793	2.05962	0.40402	0.046446	1.45885	0.248383	0.257402	0.0526143	0.362526	0.796563	0.614998	0.577511	0.852494	0.0999156	0.0201979	0.0539255	0.0876514	2.87569	0.26218	0.484522	0.06482	1.00629	1.17535	1	1.17535	1.17535	1	0.414451	0.174987	0.163181	0.24738	0.0190409	0.0133941	0.00491118	0.0179216	0.0243723	0.022622
1744	0	-5311.351	-5223.907	-87.44361	2.63478	0.450604	0.172869	1.39314	0.24499	0.0980037	0.0101975	0.154316	0.825725	0.399618	0.621823	0.403218	0.254769	0.458815	0.0629598	0.352948	3.48626	0.00846554	0.0499286	1.0013	0.0936651	1.143039	1	1.14304	1.14304	1	0.259044	0.224978	0.189916	0.326061	0.0217852	0.017829	0.0138562	0.0155744	0.0211772	0.0220687
1745	1	-5319.512	-5243.28	-76.23187	2.05962	0.444568	0.0201964	1.29985	0.488171	0.0710074	0.0726554	0.209931	0.798931	0.527416	0.506619	0.512766	0.0327923	0.0260411	0.0565936	0.202574	2.8553	0.14607	0.402827	0.0501531	1.27473	1.17535	1	1.17535	1.17535	1	0.360019	0.158818	0.148444	0.33272	0.0155082	0.01469	0.00695263	0.0235879	0.0188946	0.0278316
1746	0	-5319.015	-5227.135	-91.88003	2.27229	0.45151	0.24027	1.45247	0.527395	0.0603174	0.00614529	0.249973	0.864292	0.588675	1.09763	0.680409	0.171632	0.385906	0.0381067	0.133433	3.48626	0.0147877	0.0343878	0.830771	0.0458805	1.143039	1	1.14304	1.14304	1	0.234713	0.174046	0.23324	0.358001	0.0224034	0.02075	0.00910483	0.0141529	0.019156	0.0162166
1747	1	-5321.479	-5230.078	-91.40049	2.26672	0.366957	0.0259822	1.46919	0.562078	0.159421	0.144001	0.523395	0.899968	0.60327	0.779866	0.438772	0.075897	0.0482703	0.0390903	0.0857512	3.40653	0.216816	0.364241	0.0399288	1.04948	1.182818	1	1.18282	1.18282	1	0.293132	0.187769	0.175504	0.343595	0.0241019	0.0222031	0.0101019	0.0241849	0.0166891	0.0194891
